chrom	length.x	bases.x	mean.x	min.x	max.x	length.y	bases.y	mean.y	min.y	max.y	fmnorm
204261	2298	34016	14.8	0	69	2298	160165	69.7	0	106	1.88270152580022
204270	1397	31236	22.36	0	41	1397	79994	57.26	0	92	1.00374752771691
204302	3787	14283	3.77	0	26	3787	144067	38.04	0	73	2.98202086315265
204309	1156	917	0.79	0	10	1156	32364	28	0	59	4.79457040921597
204326	1275	2638	2.07	0	29	1275	38249	30	0	70	3.50439987344466
204333	1117	21709	19.44	0	84	1117	93658	83.85	0	186	1.75592261040667
204334	1204	25938	21.54	0	50	1204	73106	60.72	0	96	1.14229358643201
204355	1248	3606	2.89	0	23	1248	72476	58.07	0	112	3.97579168176276
204361	1121	4697	4.19	0	45	1121	21683	19.34	0	54	1.85370569133824
204369	2419	29395	12.15	0	84	2419	94958	39.26	0	117	1.33924390453377
204443	3140	7750	2.47	0	28	3140	90503	28.82	0	91	3.19162743415082
204483	1007	16564	16.45	0	58	1007	78675	78.13	0	130	1.89492907579042
204494	1378	2640	1.92	0	9	1378	47044	34.14	0	72	3.79942488786733
204524	1731	27304	15.77	0	37	1731	83126	48.02	0	86	1.25359278900065
204574	1180	10690	9.06	0	32	1180	74393	63.04	0	81	2.44582462497089
204602	1134	323	0.28	0	4	1134	32421	28.59	0	43	6.32108002813424
204603	1006	255	0.25	0	8	1006	24074	23.93	0	45	6.22788853732452
204612	1729	32827	18.99	0	37	1729	97151	56.19	0	83	1.21221354037545
204617	1478	15652	10.59	0	46	1478	65266	44.16	0	80	1.70717762834658
204618	1374	1505	1.1	0	11	1374	87816	63.91	0	90	5.50760630407791
204669	1070	3975	3.71	0	20	1070	28872	26.98	0	51	2.50953930188821
204729	1443	6953	4.82	0	32	1443	18050	12.51	0	48	1.0231167834966
204787	1260	11563	9.18	0	35	1260	52996	42.06	0	91	1.84302283687872
204816	1121	21923	19.56	0	63	1121	56954	50.81	0	102	1.02434613940623
204891	1048	21139	20.17	0	37	1048	55231	52.7	0	106	1.03273192347236
204938	1515	2097	1.38	0	22	1515	44890	29.63	0	53	4.07145849974386
204959	1165	7839	6.73	0	29	1165	38978	33.46	0	55	1.96089908098878
204964	1198	960	0.8	0	5	1198	40270	33.61	0	51	5.03988677798139
204996	1401	2744	1.96	0	11	1401	19142	13.66	0	43	2.44817196973563
205002	1310	1436	1.1	0	6	1310	27477	20.97	0	42	3.89989147813268
205015	1164	311	0.27	0	2	1164	5745	4.94	0	14	3.84061977498196
205052	1415	6690	4.73	0	23	1415	27280	19.28	0	39	1.67433300845131
205059	3547	14567	4.11	0	32	3547	133716	37.7	0	88	2.84449427003509
205064	2074	1774	0.86	0	7	2074	72326	34.87	0	62	4.98864593963535
205070	1003	6509	6.49	0	28	1003	20507	20.45	0	53	1.30295050539072
205073	2993	27636	9.23	0	71	2993	92387	30.87	0	96	1.3889429755301
205116	1086	32420	29.85	0	94	1086	94519	87.03	0	229	1.19092191032773
205130	2352	1764	0.75	0	4	2352	155132	65.96	0	177	6.10569703850233
205132	1084	11081	10.22	0	20	1084	33212	30.64	0	51	1.23116114654808
205176	1379	1023	0.74	0	12	1379	43672	31.67	0	48	5.06658783195999
205203	1053	14712	13.97	0	36	1053	38006	36.09	0	79	1.01640716804852
205205	1077	2357	2.19	0	9	1077	7669	7.12	0	25	1.34808641692597
205246	1192	7637	6.41	0	35	1192	38794	32.55	0	58	1.991401326995
205316	1711	2153	1.26	0	6	1711	7060	4.13	0	36	1.35985809348028
205448	1050	5027	4.79	0	12	1050	18121	17.26	0	48	1.49647494900352
205504	1153	9486	8.23	0	28	1153	68762	59.64	0	98	2.50445596742256
205514	1624	13349	8.22	0	28	1624	41761	25.71	0	51	1.29225935671272
205555	1581	30237	19.13	0	98	1581	86382	54.64	0	114	1.16126065550472
205589	1085	15556	14.34	0	103	1085	46038	42.43	0	179	1.21217970014958
205607	1041	6732	6.47	0	25	1041	23826	22.89	0	56	1.47001989112393
205644	1449	2720	1.88	0	13	1449	48416	33.41	0	57	3.79861546121808
205941	1166	8018	6.88	0	28	1166	30526	26.18	0	40	1.57512467280389
205954	1388	8649	6.23	0	27	1388	35998	25.94	0	55	1.70501445678844
205996	1038	4837	4.66	0	24	1038	53446	51.49	0	76	3.11303045570392
206058	1215	20498	16.87	0	45	1215	67458	55.52	0	90	1.36568763985144
206139	1161	16841	14.51	0	29	1161	45638	39.31	0	74	1.0849888899181
206149	1724	1266	0.73	0	9	1724	54513	31.62	0	54	5.0839371390391
206194	1509	163	0.11	0	2	1509	37252	24.69	0	40	7.45741954806623
206223	1025	14808	14.45	0	51	1025	47825	46.66	0	71	1.3382568601569
206457	1252	4303	3.44	0	12	1252	26840	21.44	0	44	2.28696448131642
206567	1116	13726	12.3	0	26	1116	51092	45.78	0	89	1.54319919288983
206589	1214	7312	6.02	0	24	1214	30655	25.25	0	56	1.71558804132756
206612	1249	14655	11.73	0	37	1249	60204	48.2	0	97	1.68597017864956
206667	1166	4510	3.87	0	21	1166	37656	32.3	0	59	2.70826873899762
206702	1331	13964	10.49	0	48	1331	106604	80.09	0	118	2.57974748729525
206717	2040	39483	19.35	0	55	2040	112887	55.34	0	93	1.16312912313893
206722	1418	17809	12.56	0	28	1418	54603	38.51	0	69	1.2635367044661
206726	1077	21975	20.4	0	44	1077	56788	52.73	0	91	1.01719489008172
206738	1925	9378	4.87	0	36	1925	94790	49.24	0	95	2.98497712996286
206743	1562	663	0.42	0	7	1562	49035	31.39	0	54	5.8709119363641
206744	1283	12432	9.69	0	50	1283	38473	29.99	0	75	1.27705299701441
206757	1109	2811	2.53	0	11	1109	18095	16.32	0	41	2.33657181283793
206867	1401	329	0.23	0	4	1401	54146	38.65	0	70	7.03983078831594
206878	1011	49	0.05	0	1	1011	508	0.5	0	5	2.96906814044811
206895	1372	28152	20.52	0	47	1372	85852	62.57	0	112	1.25558041865303
206912	1021	6956	6.81	0	44	1021	34590	33.88	0	72	1.96184721688087
206940	1257	2536	2.02	0	17	1257	43882	34.91	0	85	3.75835320436171
206955	3080	18535	6.02	0	74	3080	88672	28.79	0	136	1.90487244236448
206958	4118	10850	2.63	0	38	4118	135868	32.99	0	112	3.29603411883338
206959	1796	1026	0.57	0	26	1796	50057	27.87	0	57	5.25874731849981
206963	4563	49025	10.74	0	88	4563	237540	52.06	0	161	1.92432136397945
206967	1494	15864	10.62	0	51	1494	78764	52.72	0	88	1.95870664976464
206984	1156	7274	6.29	0	45	1156	63595	55.01	0	98	2.77570202632679
207100	1131	16922	14.96	0	38	1131	58326	51.57	0	95	1.43256191587233
207102	1104	1628	1.47	0	9	1104	74961	67.9	0	100	5.17666355985648
207110	2405	17530	7.29	0	32	2405	108893	45.28	0	73	2.28202328406569
207139	6809	16118	2.37	0	43	6809	228806	33.6	0	100	3.47264231432861
207148	2605	8544	3.28	0	23	2605	94343	36.22	0	82	3.11215887189283
207149	1428	5288	3.7	0	34	1428	45711	32.01	0	48	2.76006554659002
207181	1187	1027	0.87	0	4	1187	6646	5.6	0	25	2.33347956665698
207186	1431	7856	5.49	0	56	1431	86837	60.68	0	100	3.11348307680258
207195	1249	21836	17.48	0	91	1249	57141	45.75	0	122	1.03520660411892
207225	3437	14403	4.19	0	39	3437	219669	63.91	0	118	3.57815958390322
207233	1221	1090	0.89	0	10	1221	33805	27.69	0	52	4.60655595296128
207235	1756	5076	2.89	0	16	1756	51007	29.05	0	60	2.97653681135196
207369	2364	146118	61.81	0	149	2364	467389	197.71	0	431	1.32461371857823
207373	1320	11598	8.79	0	24	1320	46888	35.52	0	112	1.66183655676745
207378	1226	28435	23.19	0	52	1226	74398	60.68	0	91	1.03485831116178
207405	1036	12064	11.64	0	28	1036	35795	34.55	0	46	1.21673469792808
207419	2570	16920	6.58	0	49	2570	68297	26.57	0	98	1.66077878431601
207421	7864	20544	2.61	0	95	7864	244888	31.14	0	184	3.2237872780699
207462	1561	31579	20.23	0	33	1561	83094	53.23	0	73	1.04288329192795
207478	1736	22919	13.2	0	50	1736	60974	35.12	0	76	1.05889496085029
207495	1668	5773	3.46	0	30	1668	17568	10.53	0	44	1.25280153894974
207523	1112	5984	5.38	0	31	1112	60550	54.45	0	94	2.98639401660839
207529	1357	1611	1.19	0	12	1357	66624	49.1	0	335	5.01382959145486
207540	1237	10542	8.52	0	38	1237	48863	39.5	0	81	1.86006736328674
207563	2844	11676	4.11	0	41	2844	94755	33.32	0	100	2.66631814724461
207568	1712	7129	4.16	0	36	1712	42638	24.91	0	58	2.22920963366049
207588	1097	1553	1.42	0	7	1097	24901	22.7	0	52	3.64586950823434
207589	1048	5273	5.03	0	23	1048	76876	73.35	0	119	3.51330670631597
207596	5539	31556	5.7	0	72	5539	87996	15.89	0	91	1.12622534585716
207619	2351	400	0.17	0	4	2351	72459	30.82	0	57	7.14932835082519
207625	1705	35232	20.66	0	44	1705	110428	64.77	0	100	1.29562553543935
207633	1188	438	0.37	0	6	1188	24096	20.28	0	58	5.42352861693514
207647	1987	2274	1.14	0	10	1987	70122	35.29	0	68	4.59929374617573
207665	1505	30119	20.01	0	76	1505	79058	52.53	0	89	1.03956046280972
207737	1351	2144	1.59	0	12	1351	30905	22.88	0	42	3.49412842705478
207742	1239	1324	1.07	0	7	1239	3757	3.03	0	11	1.14884704263255
207841	1389	15552	11.2	0	77	1389	56273	40.51	0	118	1.50191939830222
207848	1468	841	0.57	0	12	1468	42088	28.67	0	44	5.29957622063653
207871	1070	1919	1.79	0	11	1070	30829	28.81	0	58	3.65567821345636
207876	2139	1104	0.52	0	9	2139	58473	27.34	0	46	5.36349785502571
207886	1204	299	0.25	0	2	1204	41986	34.87	0	56	6.77105450456273
207937	4089	7112	1.74	0	38	4089	132132	32.31	0	87	3.86196158497738
207952	1395	101	0.07	0	2	1395	37872	27.15	0	51	8.24652160619487
208249	1220	2247	1.84	0	22	1220	31941	26.18	0	45	3.47782747144897
208301	1150	11691	10.17	0	40	1150	55959	48.66	0	105	1.90555668664168
208420	12393	67231	5.42	0	110	12393	453551	36.6	0	143	2.40261893737828
208421	2623	430	0.16	0	2	2623	97904	37.33	0	57	7.51325983886382
208457	3743	1030	0.28	0	2	3743	132827	35.49	0	74	6.63298198256409
208459	1298	1437	1.11	0	5	1298	58411	45	0	78	4.98843346531504
208464	4651	39075	8.4	0	100	4651	149107	32.06	0	163	1.57945323804917
208470	14941	98291	6.58	0	107	14941	620259	41.51	0	224	2.30443948842911
208471	6697	14393	2.15	0	63	6697	269928	40.31	0	129	3.87586926382237
208512	2235	40542	18.14	0	81	2235	106551	47.67	0	173	1.0410472151019
208532	3244	40864	12.6	0	69	3244	124197	38.29	0	112	1.25068397202363
208544	4101	42895	10.46	0	60	4101	150767	36.76	0	72	1.46039396060284
208574	1154	22713	19.68	0	55	1154	60873	52.75	0	95	1.06958091870342
208590	2761	5299	1.92	0	19	2761	50342	18.23	0	63	2.89427639087872
208593	2808	452	0.16	0	4	2808	128813	45.87	0	79	7.81047523764271
208599	5828	41042	7.04	0	65	5828	201536	34.58	0	99	1.94343058056573
208607	1863	16735	8.98	0	63	1863	70693	37.95	0	91	1.72645258112243
208609	3238	61303	18.93	0	156	3238	195677	60.43	0	361	1.32173057655671
208619	4617	41460	8.98	0	65	4617	174802	37.86	0	104	1.7230271065233
208636	7471	1312	0.18	0	9	7471	263090	35.21	0	66	7.25898455598157
208655	2345	7943	3.39	0	45	2345	132677	56.58	0	103	3.70807504382066
208664	3186	31242	9.81	0	93	3186	106887	33.55	0	97	1.42112777042905
208712	1030	22454	21.8	0	78	1030	75751	73.54	0	230	1.40134108709975
208765	1980	14202	7.17	0	112	1980	76874	38.83	0	155	2.08426672876732
208766	2589	1358	0.52	0	5	2589	88277	34.1	0	67	5.68225635133119
208768	1260	40	0.03	0	2	1260	39545	31.38	0	49	9.67780718180769
208769	4358	5325	1.22	0	26	4358	117842	27.04	0	79	4.11728214428004
208773	8257	66244	8.02	0	63	8257	303574	36.77	0	151	1.84399508030912
208775	7496	130894	17.46	0	183	7496	432724	57.73	0	279	1.37240771193909
209219	2639	13872	5.26	0	27	2639	82062	31.1	0	58	2.21091992128641
209227	5191	75371	14.52	0	219	5191	268868	51.8	0	351	1.48205069013891
209229	2917	14790	5.07	0	41	2917	80911	27.74	0	71	2.09905018088101
209239	4417	6976	1.58	0	31	4417	145122	32.86	0	65	4.02547606233372
209243	1306	11288	8.64	0	59	1306	56078	42.94	0	165	1.96035901925605
209246	5559	14472	2.6	0	38	5559	192357	34.6	0	117	3.38132855505638
209251	6252	51953	8.31	0	53	6252	240493	38.47	0	122	1.85795349308702
209253	3237	4933	1.52	0	26	3237	93599	28.92	0	60	3.89706436906828
209263	3941	122074	30.98	0	117	3941	464054	117.75	0	309	1.57345805615869
209279	7899	20410	2.58	0	51	7899	257701	32.62	0	95	3.30745385684938
209282	6543	113117	17.29	0	330	6543	351466	53.72	0	509	1.28266148134591
209291	6783	140620	20.73	0	248	6783	361790	53.34	0	361	1.01063775400226
209293	4795	39243	8.18	0	73	4795	178897	37.31	0	105	1.83652965743578
209296	3295	9826	2.98	0	29	3295	97575	29.61	0	73	2.95984030027614
209304	4290	35618	8.3	0	82	4290	185913	43.34	0	157	2.03165595742013
209305	3246	5559	1.71	0	43	3246	103623	31.92	0	68	3.86953246689719
209316	4098	10504	2.56	0	44	4098	149816	36.56	0	78	3.48319040061882
209322	8230	75247	9.14	0	83	8230	356211	43.28	0	132	1.89057447432949
209329	6483	41548	6.41	0	51	6483	286706	44.22	0	195	2.43344280875823
209338	5256	9660	1.84	0	25	5256	216683	41.23	0	100	4.1330568353918
209343	9489	91737	9.67	0	249	9489	427282	45.03	0	345	1.86643872842575
209345	2934	11846	4.04	0	27	2934	106715	36.37	0	76	2.81746177326457
209349	6556	50556	7.71	0	85	6556	277412	42.31	0	198	2.10333596600206
209354	3688	51524	13.97	0	102	3688	185913	50.41	0	128	1.49851797916065
209357	6562	21378	3.26	0	45	6562	228083	34.76	0	88	3.06162425814407
209358	5641	24993	4.43	0	33	5641	191338	33.92	0	102	2.58389761156893
209364	5091	23474	4.61	0	72	5091	205492	40.36	0	147	2.77722756423777
209376	5523	54382	9.85	0	117	5523	241413	43.71	0	145	1.79690779400268
209398	2161	1968	0.91	0	15	2161	94120	43.55	0	135	5.22780240884828
209426	12135	65023	5.36	0	57	12135	474756	39.12	0	135	2.51474151005521
209431	3419	30923	9.04	0	66	3419	162502	47.53	0	116	2.0415837694479
209441	10127	172927	17.08	0	111	10127	482038	47.6	0	172	1.12579364413556
209450	6653	2134	0.32	0	8	6653	227915	34.26	0	59	6.38944948164475
209452	4613	39106	8.48	0	61	4613	230114	49.88	0	176	2.20346534082722
209468	4702	11748	2.5	0	21	4702	183800	39.09	0	91	3.61393963018795
209469	1037	9567	9.23	0	29	1037	56664	54.64	0	113	2.21269497620506
209477	1003	28429	28.34	0	89	1003	77745	77.51	0	205	1.0986827398816
209482	1759	9978	5.67	0	29	1759	58312	33.15	0	81	2.19472827561847
209483	2545	26077	10.25	0	65	2545	100686	39.56	0	117	1.59555856192705
209486	2655	32605	12.28	0	79	2655	115246	43.41	0	117	1.46885690744345
209511	4046	51274	12.67	0	65	4046	171651	42.42	0	97	1.39046814195049
209512	4006	45856	11.45	0	148	4006	186065	46.45	0	146	1.66747104384646
209513	3817	3952	1.04	0	9	3817	138822	36.37	0	67	4.77523353787527
209516	1455	18268	12.56	0	86	1455	65359	44.92	0	116	1.48566150906972
209522	2500	30317	12.13	0	52	2500	137090	54.84	0	167	1.82378906621946
209533	2023	28613	14.14	0	73	2023	109405	54.08	0	131	1.58245307703353
209551	5999	121382	20.23	0	126	5999	317202	52.88	0	254	1.03336590251016
209569	2571	20799	8.09	0	42	2571	115575	44.95	0	109	2.12124955353258
209603	1238	632	0.51	0	3	1238	55096	44.5	0	76	6.09430432433037
209612	4467	3424	0.77	0	48	4467	218991	49.02	0	112	5.63950827373268
209616	6370	13418	2.11	0	37	6370	208892	32.79	0	75	3.60508104324662
209625	4709	2127	0.45	0	12	4709	154570	32.82	0	65	5.83564647274478
209636	3508	62833	17.91	0	177	3508	177209	50.52	0	290	1.14322934736234
209646	5520	3654	0.66	0	26	5520	166649	30.19	0	58	5.16260096771592
209652	3242	28676	8.85	0	53	3242	108065	33.33	0	85	1.56021200270063
209653	5416	44282	8.18	0	61	5416	200885	37.09	0	102	1.82799756512201
209655	1841	17052	9.26	0	51	1841	53948	29.3	0	88	1.30895661161012
209661	3118	7833	2.51	0	35	3118	117772	37.77	0	77	3.55862156005015
209663	9067	90480	9.98	0	122	9067	411739	45.41	0	211	1.83303836164782
209665	13714	94085	6.86	0	198	13714	587120	42.81	0	182	2.28880739958485
209667	7402	9810	1.33	0	52	7402	253534	34.25	0	92	4.33374588279481
209668	4679	30756	6.57	0	48	4679	186218	39.8	0	115	2.24594320066943
209674	4013	10614	2.64	0	44	4013	45342	11.3	0	42	1.74485298350484
209676	2394	10513	4.39	0	38	2394	102647	42.88	0	104	2.93515210648316
209700	9854	36377	3.69	0	76	9854	352070	35.73	0	122	2.92258323808562
209704	3582	24127	6.74	0	103	3582	143792	40.14	0	167	2.22136016574151
209708	4583	39900	8.71	0	54	4583	210786	45.99	0	136	2.04771561934182
209709	8260	24839	3.01	0	79	8260	301467	36.5	0	135	3.24720111745579
209711	2858	102627	35.91	0	139	2858	309774	108.39	0	330	1.24091414804969
209715	5465	103685	18.97	0	220	5465	329035	60.21	0	322	1.31342348423304
209716	1613	871	0.54	0	5	1613	51571	31.97	0	46	5.5347555721778
209733	3905	32476	8.32	0	53	3905	139323	35.68	0	103	1.74760022733996
209761	11446	151225	13.21	0	178	11446	548906	47.96	0	238	1.50734123772814
209774	6613	87107	13.17	0	120	6613	262395	39.68	0	123	1.23829672569111
209778	4525	17249	3.81	0	79	4525	179437	39.65	0	133	3.02659800865877
209782	3067	1655	0.54	0	6	3067	104688	34.13	0	59	5.62907724249614
209797	7157	15062	2.1	0	33	7157	233592	32.64	0	81	3.60531986986612
209805	10494	4999	0.48	0	31	10494	324225	30.9	0	71	5.65556866763133
209808	1586	2017	1.27	0	8	1586	10854	6.84	0	27	2.07630787367448
209811	2235	28642	12.82	0	50	2235	106192	47.51	0	99	1.53697499035285
209820	3313	1908	0.58	0	7	3313	119001	35.92	0	60	5.59973068517432
209821	1114	17665	15.86	0	59	1114	68213	61.23	0	107	1.59598595761064
209823	3086	36683	11.89	0	81	3086	126427	40.97	0	110	1.43195922329539
209825	4650	29265	6.29	0	81	4650	168130	36.16	0	118	2.17040280109665
209838	3668	19302	5.26	0	77	3668	144252	39.33	0	122	2.54963552721135
209857	12128	49935	4.12	0	126	12128	464240	38.28	0	190	2.86301463286355
209859	7007	49708	7.09	0	47	7007	275823	39.36	0	95	2.12001273366047
209863	6092	17343	2.85	0	38	6092	179605	29.48	0	62	3.01784274560371
209871	3352	4171	1.24	0	28	3352	119992	35.8	0	66	4.49868760732549
209881	1234	3676	2.98	0	34	1234	39723	32.19	0	86	3.08036838657626
209882	11435	12867	1.13	0	22	11435	377561	33.02	0	113	4.51608548805882
209889	1358	20724	15.26	0	49	1358	68209	50.23	0	103	1.36593435839805
209914	6885	53306	7.74	0	83	6885	298212	43.31	0	154	2.1314347464839
209924	7440	103792	13.95	0	146	7440	387270	52.05	0	293	1.54677308703098
209928	2301	20650	8.97	0	122	2301	79707	34.64	0	189	1.59639908536821
209934	4271	48858	11.44	0	63	4271	133820	31.33	0	73	1.10059776315341
209935	1276	25488	19.97	0	97	1276	68374	53.58	0	154	1.07100029395915
209938	3505	69362	19.79	0	156	3505	236189	67.39	0	354	1.4149029589925
209941	2459	17371	7.06	0	52	2459	94831	38.56	0	86	2.09650500851953
209945	4824	23367	4.84	0	75	4824	169522	35.14	0	78	2.50717528429453
209951	4027	702	0.17	0	4	4027	127853	31.75	0	54	7.1922180808573
209955	13685	21214	1.55	0	56	13685	503451	36.79	0	127	4.21611360125948
209957	6872	10051	1.46	0	34	6872	209674	30.51	0	71	4.03238195125939
209980	2131	5254	2.47	0	19	2131	82528	38.73	0	75	3.61800860000442
209986	16220	61434	3.79	0	45	16220	546022	33.66	0	101	2.7979054687196
209988	3676	1910	0.52	0	9	3676	97609	26.55	0	53	5.32119647311117
209992	8462	83990	9.93	0	124	8462	349557	41.31	0	160	1.70376548288849
210005	2849	31037	10.89	0	41	2849	102502	35.98	0	97	1.37133127809532
210009	6625	112548	16.99	0	204	6625	375757	56.72	0	333	1.38631172561604
210010	3313	130338	39.34	0	128	3313	384579	116.08	0	388	1.20819060734896
210011	2624	8693	3.31	0	45	2624	79322	30.23	0	78	2.83821790238124
210013	5692	8150	1.43	0	17	5692	189097	33.22	0	77	4.18510506674473
210022	2241	18363	8.19	0	78	2241	87798	39.18	0	145	1.90532208618733
210026	1237	11430	9.24	0	38	1237	63672	51.47	0	150	2.12490707135122
210031	6576	44138	6.71	0	66	6576	241499	36.72	0	155	2.09932143277437
210033	5127	15697	3.06	0	48	5127	202865	39.57	0	69	3.3399435528408
210037	2501	46812	18.72	0	110	2501	133049	53.2	0	152	1.15398585636589
210053	5020	34753	6.92	0	133	5020	239507	47.71	0	196	2.43258778890833
210072	3621	56421	15.58	0	94	3621	175069	48.35	0	134	1.28096070186328
210080	9881	120574	12.2	0	100	9881	461858	46.74	0	182	1.58491663189332
210082	1303	11807	9.06	0	25	1303	77926	59.81	0	126	2.36994380778186
210083	6276	40085	6.39	0	70	6276	260937	41.58	0	133	2.34914196747212
210084	5106	72289	14.16	0	160	5106	236506	46.32	0	248	1.35695403346699
210093	8945	68307	7.64	0	90	8945	487120	54.46	0	305	2.48069248456879
210118	2573	12297	4.78	0	27	2573	70418	27.37	0	60	2.16465295694495
210120	7107	23668	3.33	0	114	7107	239088	33.64	0	141	2.98372366874463
210122	3688	4828	1.31	0	33	3688	118543	32.14	0	71	4.26387125769839
210125	4051	20141	4.97	0	36	4051	134577	33.22	0	78	2.38787436196084
210130	3889	6683	1.72	0	24	3889	117622	30.24	0	58	3.78311771507972
210140	2964	14042	4.74	0	22	2964	121605	41.03	0	88	2.76086023555502
210146	3860	33298	8.63	0	60	3860	142069	36.81	0	92	1.73980533076585
210153	2311	18770	8.12	0	42	2311	101544	43.94	0	102	2.08312328279885
210156	2794	9204	3.29	0	29	2794	115539	41.35	0	120	3.29886788588414
210158	2271	32246	14.2	0	80	2271	112403	49.49	0	140	1.44838615803571
210165	9457	56734	6	0	89	9457	364094	38.5	0	149	2.32896408553449
210170	6328	30693	4.85	0	67	6328	241891	38.23	0	127	2.62578859332091
210175	3102	45733	14.74	0	129	3102	165035	53.2	0	220	1.49882976685423
210180	4432	30293	6.84	0	60	4432	158161	35.69	0	134	2.03059171672387
210190	12328	107255	8.7	0	101	12328	537617	43.61	0	232	1.97271172990626
210194	4973	18077	3.64	0	73	4973	178624	35.92	0	96	2.9499170401032
210200	6420	48317	7.53	0	83	6420	246457	38.39	0	136	1.99714883573577
210201	5406	71797	13.28	0	111	5406	276871	51.22	0	161	1.59459215181129
210232	1995	30526	15.3	0	70	1995	80928	40.57	0	119	1.05402169518701
210240	8058	64335	7.98	0	106	8058	400313	49.68	0	172	2.28534456755888
210266	8024	22559	2.81	0	53	8024	291443	36.32	0	104	3.33926221263074
210274	1480	8303	5.61	0	43	1480	63970	43.22	0	92	2.59276644181146
210277	7614	12128	1.59	0	46	7614	255099	33.5	0	121	4.04420247050889
210279	4250	15315	3.6	0	42	4250	141764	33.36	0	61	2.85919052267574
210280	3918	62622	15.98	0	173	3918	204399	52.17	0	269	1.35409307066051
210282	8688	63074	7.26	0	114	8688	306056	35.23	0	193	1.92590306705996
210294	4556	30429	6.68	0	85	4556	168211	36.92	0	140	2.11362259073247
210300	7444	121737	16.35	0	231	7444	383265	51.49	0	347	1.30214167997276
210321	7024	11374	1.62	0	37	7024	254418	36.22	0	98	4.12986087362629
210324	3271	37268	11.39	0	46	3271	124781	38.15	0	87	1.39105535557453
210332	8432	50008	5.93	0	123	8432	355673	42.18	0	170	2.47759513080843
210336	6584	113036	17.17	0	101	6584	447303	67.94	0	143	1.63151122443781
210346	8242	22241	2.7	0	78	8242	300941	36.51	0	92	3.4044004019448
210359	5894	79943	13.56	0	178	5894	298081	50.57	0	149	1.54606464555169
210360	4519	26571	5.88	0	63	4519	170816	37.8	0	127	2.33163821983282
210365	4663	50909	10.92	0	108	4663	204424	43.84	0	123	1.65241498760142
210376	1261	21870	17.34	0	71	1261	82291	65.26	0	191	1.55923513443078
210384	9464	6330	0.67	0	26	9464	341240	36.06	0	75	5.39723453653532
210385	2534	3502	1.38	0	17	2534	107783	42.53	0	103	4.59288072840834
210386	2638	10957	4.15	0	46	2638	87172	33.04	0	85	2.6401704907459
210393	5158	11495	2.23	0	23	5158	173031	33.55	0	114	3.55833719672799
210397	4445	51486	11.58	0	129	4445	215316	48.44	0	238	1.71170365726584
210415	8761	9055	1.03	0	67	8761	270133	30.83	0	83	4.5507586924847
210416	3096	14009	4.52	0	49	3096	104810	33.85	0	107	2.55190120160792
210426	2867	226722	79.08	0	194	2867	742291	258.91	0	677	1.35820595756917
210433	9063	10816	1.19	0	23	9063	322639	35.6	0	96	4.54998380810656
210437	5660	51908	9.17	0	71	5660	311024	54.95	0	256	2.23026588780229
210453	5621	8787	1.56	0	17	5621	185280	32.96	0	71	4.04823835388172
210464	1133	6069	5.36	0	36	1133	43326	38.24	0	90	2.48191766308372
210470	6677	47572	7.12	0	65	6677	292752	43.84	0	209	2.26943869755488
210471	3326	1178	0.35	0	9	3326	104247	31.34	0	55	6.13164649308836
210474	7648	20346	2.66	0	37	7648	278099	36.36	0	92	3.41999409425366
210481	3240	16175	4.99	0	59	3240	111581	34.44	0	113	2.43411346762033
210484	1532	20342	13.28	0	56	1532	192319	125.53	0	192	2.88784518406713
210485	5411	2889	0.53	0	29	5411	185004	34.19	0	71	5.65857829843094
210496	6217	45086	7.25	0	188	6217	246283	39.61	0	267	2.09695184656307
210497	4917	12381	2.52	0	55	4917	144948	29.48	0	61	3.1953809311559
210500	1309	27535	21.04	0	74	1309	84779	64.77	0	146	1.26933108501211
210502	3185	24809	7.79	0	61	3185	131304	41.23	0	99	2.05113927338714
210503	11119	15193	1.37	0	33	11119	357661	32.17	0	96	4.20060818325296
210505	7268	94943	13.06	0	307	7268	368894	50.76	0	483	1.60567721785542
210515	3061	1651	0.54	0	10	3061	85935	28.07	0	53	5.3470658919098
210524	1499	5370	3.58	0	34	1499	44373	29.6	0	59	2.6947057288128
210541	5497	59608	10.84	0	67	5497	207276	37.71	0	92	1.44572243934854
210542	5829	16379	2.81	0	71	5829	195235	33.49	0	126	3.22222838604654
210550	6345	56282	8.87	0	266	6345	264413	41.67	0	362	1.87914313596223
210551	3129	3538	1.13	0	14	3129	94217	30.11	0	70	4.38298807587024
210554	1289	40	0.03	0	1	1289	26945	20.9	0	47	9.09146477180784
210557	6072	32446	5.34	0	148	6072	251880	41.48	0	204	2.60464429268642
210560	1643	9345	5.69	0	86	1643	66924	40.73	0	93	2.48673130225758
210563	1413	17288	12.23	0	36	1413	95477	67.57	0	120	2.11309849681521
210566	5487	9010	1.64	0	23	5487	172684	31.47	0	75	3.90934950424109
210573	4706	21091	4.48	0	47	4706	164737	35.01	0	101	2.61333646993165
210580	2181	12100	5.55	0	57	2181	54509	24.99	0	81	1.81793127040998
210592	2976	6832	2.3	0	26	2976	103964	34.93	0	62	3.57190092201124
210598	5915	71713	12.12	0	114	5915	266047	44.98	0	201	1.53903400786561
210603	10567	80108	7.58	0	91	10567	439119	41.56	0	131	2.10206594629387
210608	3238	31811	9.82	0	68	3238	120327	37.16	0	98	1.56709561762871
210612	10133	37522	3.7	0	72	10133	383676	37.86	0	135	3.00221728074814
