chrom	length.x	bases.x	mean.x	min.x	max.x	length.y	bases.y	mean.y	min.y	max.y	fmnorm
209296	3295	9733	2.95	0	30	3295	96173	29.19	0	71	2.95382739681381
209304	4290	35472	8.27	0	82	4290	186044	43.37	0	159	2.03787825425258
209305	3246	5646	1.74	0	43	3246	103552	31.9	0	68	3.84353725836425
209316	4098	10274	2.51	0	42	4098	149702	36.53	0	77	3.51046252997199
209322	8230	74970	9.11	0	81	8230	355645	43.21	0	133	1.89298231734843
209329	6483	41548	6.41	0	51	6483	286459	44.19	0	194	2.43246371469901
209338	5256	9730	1.85	0	25	5256	216681	41.23	0	100	4.1252373309325
209343	9489	92276	9.72	0	247	9489	428589	45.17	0	352	1.86347674039248
209345	2934	11750	4	0	27	2934	106626	36.34	0	76	2.83062656002014
209349	6556	50679	7.73	0	85	6556	275814	42.07	0	198	2.09139154440469
209354	3688	48628	13.19	0	81	3688	184379	49.99	0	124	1.56933500799273
209357	6562	21262	3.24	0	45	6562	228436	34.81	0	88	3.0725761413998
209358	5641	25160	4.46	0	33	5641	191173	33.89	0	102	2.57288406712444
209364	5091	23520	4.62	0	72	5091	205486	40.36	0	147	2.77410146325105
209376	5523	54857	9.93	0	117	5523	241515	43.73	0	145	1.78589777111358
209398	2161	1968	0.91	0	15	2161	94199	43.59	0	137	5.22912689371605
209426	12135	65070	5.36	0	56	12135	476433	39.26	0	142	2.51989531256915
209431	3419	30749	8.99	0	66	3419	162269	47.46	0	116	2.04745912524025
209441	10127	172307	17.01	0	112	10127	480512	47.45	0	166	1.12716499180583
209450	6653	1959	0.29	0	7	6653	227754	34.23	0	58	6.53020462744301
209452	4613	38843	8.42	0	61	4613	229896	49.84	0	176	2.21255197551835
209468	4702	11622	2.47	0	20	4702	184370	39.21	0	91	3.63577874049266
209469	1037	9567	9.23	0	29	1037	56664	54.64	0	113	2.21269497620506
209477	1003	28403	28.32	0	89	1003	77662	77.43	0	205	1.09821142229288
209482	1759	9981	5.67	0	30	1759	57625	32.76	0	77	2.17765476225953
209483	2545	28458	11.18	0	73	2545	102031	40.09	0	119	1.48946227486833
209486	2655	33502	12.62	0	80	2655	115507	43.51	0	117	1.43277515211873
209511	4046	51152	12.64	0	65	4046	171934	42.49	0	98	1.39626692569693
209512	4006	44731	11.17	0	144	4006	184636	46.09	0	146	1.69196462741408
209513	3817	3985	1.04	0	9	3817	138822	36.37	0	67	4.77523353787527
209516	1455	20953	14.4	0	99	1455	67074	46.1	0	125	1.32583798454777
209522	2500	30283	12.11	0	52	2500	137390	54.96	0	168	1.82932318468452
209533	2023	28600	14.14	0	73	2023	108233	53.5	0	129	1.56689681692722
209551	5999	122816	20.47	0	119	5999	315486	52.59	0	248	1.00841744001803
209569	2571	20750	8.07	0	42	2571	115696	45	0	109	2.12642446838737
209603	1238	632	0.51	0	3	1238	55096	44.5	0	76	6.09430432433037
209612	4467	3424	0.77	0	48	4467	218960	49.02	0	112	5.63950827373268
209616	6370	13418	2.11	0	37	6370	208927	32.8	0	75	3.60552095635901
209625	4709	2097	0.45	0	12	4709	154570	32.82	0	65	5.83564647274478
209636	3508	62032	17.68	0	183	3508	178271	50.82	0	291	1.17041814622267
209646	5520	3654	0.66	0	26	5520	166697	30.2	0	58	5.16307876041473
209652	3242	28676	8.85	0	53	3242	108017	33.32	0	85	1.55977908595593
209653	5416	44282	8.18	0	61	5416	201325	37.17	0	102	1.83110598548076
209655	1841	16986	9.23	0	51	1841	53699	29.17	0	88	1.30722287881315
209661	3118	7874	2.53	0	35	3118	118072	37.87	0	80	3.55098617675086
209663	9067	91387	10.08	0	126	9067	410453	45.27	0	202	1.81419971330867
209665	13714	94997	6.93	0	198	13714	586382	42.76	0	178	2.27247464114402
209667	7402	9633	1.3	0	52	7402	253558	34.26	0	92	4.36708166861629
209668	4679	31243	6.68	0	48	4679	187099	39.99	0	115	2.22885931889682
209674	4013	10759	2.68	0	44	4013	45685	11.38	0	41	1.73333569740956
209676	2394	10546	4.41	0	38	2394	102604	42.86	0	104	2.92792133467977
209700	9854	36601	3.71	0	78	9854	353546	35.88	0	133	2.9208288438592
209704	3582	24030	6.71	0	104	3582	143850	40.16	0	167	2.22851464331133
209708	4583	38764	8.46	0	54	4583	209244	45.66	0	137	2.0793413366655
209709	8260	25208	3.05	0	83	8260	302296	36.6	0	135	3.2321025462819
209711	2858	102627	35.91	0	139	2858	309627	108.34	0	330	1.24024848336714
209715	5465	103018	18.85	0	218	5465	328874	60.18	0	321	1.32185962873806
209716	1613	871	0.54	0	5	1613	51571	31.97	0	46	5.5347555721778
209733	3905	32476	8.32	0	53	3905	139285	35.67	0	103	1.74719582788647
209761	11446	145379	12.7	0	188	11446	549498	48.01	0	249	1.56564648455981
209774	6613	85455	12.92	0	120	6613	263031	39.77	0	123	1.26921453767203
209778	4525	17249	3.81	0	79	4525	179437	39.65	0	133	3.02659800865877
209782	3067	1697	0.55	0	6	3067	104720	34.14	0	59	5.60302767506383
209797	7157	15071	2.11	0	33	7157	233771	32.66	0	81	3.59934993241526
209805	10494	4968	0.47	0	31	10494	324316	30.9	0	71	5.68594231667485
209808	1586	2017	1.27	0	8	1586	10920	6.89	0	27	2.08681553149287
209811	2235	28848	12.91	0	53	2235	106452	47.63	0	97	1.53052159361758
209820	3313	1911	0.58	0	6	3313	119006	35.92	0	60	5.59973068517432
209821	1114	18480	16.59	0	59	1114	68180	61.2	0	107	1.5303578121849
209823	3086	36802	11.93	0	80	3086	127917	41.45	0	110	1.44391810424863
209825	4650	30019	6.46	0	82	4650	168848	36.31	0	111	2.13790090566703
209838	3668	19044	5.19	0	76	3668	144434	39.38	0	123	2.57079671310442
209857	12128	50172	4.14	0	125	12128	464500	38.3	0	188	2.85678176487374
209859	7007	49793	7.11	0	47	7007	275871	39.37	0	95	2.11631529310037
209863	6092	17561	2.88	0	38	6092	179962	29.54	0	62	3.00566915488322
209871	3352	4131	1.23	0	28	3352	119966	35.79	0	66	4.50996636863789
209881	1234	3799	3.08	0	34	1234	39953	32.38	0	88	3.04124077516841
209882	11435	12979	1.14	0	22	11435	377062	32.97	0	114	4.50118820306639
209889	1358	21615	15.92	0	49	1358	68067	50.12	0	100	1.30168612433896
209914	6885	54132	7.86	0	83	6885	299126	43.45	0	156	2.1138950050039
209924	7440	102985	13.84	0	153	7440	386570	51.96	0	283	1.5556975333719
209928	2301	21463	9.33	0	126	2301	79254	34.44	0	187	1.53127620210583
209934	4271	48894	11.45	0	63	4271	133855	31.34	0	73	1.09979762704902
209935	1276	25489	19.98	0	97	1276	68374	53.58	0	154	1.07027804361071
209938	3505	68182	19.45	0	154	3505	235897	67.3	0	353	1.43797639518487
209941	2459	17269	7.02	0	52	2459	94751	38.53	0	86	2.10357929591574
209945	4824	24593	5.1	0	76	4824	170066	35.25	0	79	2.43619415087541
209951	4027	626	0.16	0	4	4027	127813	31.74	0	54	7.27922645839593
209955	13685	20642	1.51	0	56	13685	503742	36.81	0	128	4.25461734061973
209957	6872	10364	1.51	0	34	6872	208737	30.38	0	71	3.97764146073775
209980	2131	5583	2.62	0	19	2131	82493	38.71	0	75	3.53220763631561
209986	16220	62422	3.85	0	45	16220	546459	33.69	0	97	2.77653012310024
209988	3676	1910	0.52	0	9	3676	97643	26.56	0	53	5.32173975876658
209992	8462	85161	10.06	0	124	8462	349260	41.27	0	158	1.68360317876225
210005	2849	30698	10.78	0	41	2849	104010	36.51	0	97	1.40707453624313
210009	6625	111510	16.83	0	204	6625	376278	56.8	0	333	1.40199579862284
210010	3313	129014	38.94	0	124	3313	389083	117.44	0	388	1.23973912968366
210011	2624	8285	3.16	0	45	2624	79291	30.22	0	78	2.90464724254847
210013	5692	8101	1.42	0	17	5692	189246	33.25	0	78	4.19653155133198
210022	2241	18316	8.17	0	78	2241	87723	39.14	0	143	1.90737581804187
210026	1237	11430	9.24	0	38	1237	63624	51.43	0	150	2.12378544249715
210031	6576	44147	6.71	0	66	6576	241576	36.74	0	155	2.10010700047191
210033	5127	16172	3.15	0	48	5127	203140	39.62	0	69	3.29994519206295
210037	2501	46666	18.66	0	110	2501	132420	52.95	0	152	1.15182174358869
210053	5020	34907	6.95	0	132	5020	236672	47.15	0	182	2.40931293351234
210072	3621	57817	15.97	0	98	3621	176267	48.68	0	142	1.25510490086324
210080	9881	119794	12.12	0	100	9881	461956	46.75	0	182	1.59471671175016
210082	1303	11768	9.03	0	25	1303	77973	59.84	0	126	2.37545232796753
210083	6276	40522	6.46	0	71	6276	260953	41.58	0	133	2.33342373372519
210084	5106	72329	14.17	0	160	5106	236502	46.32	0	250	1.35593554063196
210093	8945	68281	7.63	0	90	8945	486685	54.41	0	302	2.48125691178607
210118	2573	12264	4.77	0	27	2573	70415	27.37	0	59	2.16767430892019
210120	7107	23861	3.36	0	114	7107	239193	33.66	0	145	2.97164208411194
210122	3688	4828	1.31	0	33	3688	118652	32.17	0	71	4.26521726467604
210125	4051	20143	4.97	0	36	4051	134358	33.17	0	78	2.38570130078648
210130	3889	6890	1.77	0	24	3889	117613	30.24	0	58	3.74177691969882
210140	2964	14909	5.03	0	22	2964	123150	41.55	0	89	2.69335821741293
210146	3860	33344	8.64	0	61	3860	142347	36.88	0	92	1.74087548382662
210153	2311	18770	8.12	0	42	2311	101390	43.87	0	102	2.0808231193948
210156	2794	9333	3.34	0	29	2794	115716	41.42	0	120	3.27954759130721
210158	2271	32836	14.46	0	86	2271	111570	49.13	0	134	1.41167673236065
210165	9457	57582	6.09	0	90	9457	362671	38.35	0	149	2.30185249004471
210170	6328	30634	4.84	0	67	6328	242047	38.25	0	127	2.62952084075353
210175	3102	42361	13.66	0	124	3102	165994	53.51	0	222	1.61699109087202
210180	4432	28975	6.54	0	60	4432	158255	35.71	0	136	2.09610563864873
210190	12328	105165	8.53	0	98	12328	531806	43.14	0	233	1.98554857540291
210194	4973	18078	3.64	0	73	4973	178623	35.92	0	96	2.9499170401032
210200	6420	47920	7.46	0	83	6420	246468	38.39	0	136	2.01062307015246
210201	5406	69085	12.78	0	95	5406	274870	50.85	0	160	1.63949998335862
210232	1995	30688	15.38	0	70	1995	80928	40.57	0	119	1.04649784480519
210240	8058	64485	8	0	107	8058	396415	49.2	0	162	2.26772645601262
210266	8024	22522	2.81	0	53	8024	291370	36.31	0	104	3.33886494014003
210274	1480	8303	5.61	0	43	1480	63970	43.22	0	92	2.59276644181146
210277	7614	12155	1.6	0	48	7614	255545	33.56	0	121	4.03773895111321
210279	4250	15165	3.57	0	42	4250	142075	33.43	0	62	2.87428742114905
210280	3918	63011	16.08	0	159	3918	204582	52.22	0	259	1.34647509669466
210282	8688	58550	6.74	0	115	8688	299236	34.44	0	176	2.00040469177573
210294	4556	30298	6.65	0	92	4556	164517	36.11	0	143	2.08811222012083
210300	7444	122853	16.5	0	227	7444	380763	51.15	0	345	1.27940826106026
210321	7024	11274	1.61	0	37	7024	254835	36.28	0	98	4.14118190797465
210324	3271	38246	11.69	0	46	3271	125508	38.37	0	87	1.36184388063188
210332	8432	50966	6.04	0	112	8432	359936	42.69	0	175	2.46841775348331
210336	6584	113914	17.3	0	107	6584	448344	68.1	0	144	1.62402280593609
210346	8242	22232	2.7	0	78	8242	301334	36.56	0	92	3.40637480356799
210359	5894	77783	13.2	0	163	5894	295263	50.1	0	138	1.5714127193975
210360	4519	22886	5.06	0	49	4519	167556	37.08	0	115	2.52057199949197
210365	4663	50944	10.93	0	108	4663	204592	43.88	0	124	1.65241017029204
210376	1261	21868	17.34	0	71	1261	82855	65.71	0	195	1.56914908912515
210384	9464	6681	0.71	0	26	9464	341088	36.04	0	75	5.3127762218696
210385	2534	3456	1.36	0	17	2534	107814	42.55	0	103	4.61462062088373
210386	2638	10957	4.15	0	46	2638	86874	32.93	0	84	2.63535931592181
210393	5158	11275	2.19	0	23	5158	172974	33.54	0	114	3.58401995952392
210397	4445	50437	11.35	0	128	4445	214643	48.29	0	238	1.73617221155513
210415	8761	9055	1.03	0	67	8761	270133	30.83	0	83	4.5507586924847
210416	3096	13947	4.5	0	49	3096	104810	33.85	0	107	2.55829897280607
210426	2867	227024	79.19	0	194	2867	742439	258.96	0	677	1.35647915076858
210433	9063	10732	1.18	0	23	9063	322712	35.61	0	96	4.56256371656197
210437	5660	51348	9.07	0	71	5660	309969	54.76	0	255	2.24108803629012
210453	5621	8493	1.51	0	16	5621	184052	32.74	0	71	4.08557391270982
210464	1133	6069	5.36	0	36	1133	43326	38.24	0	90	2.48191766308372
210470	6677	47532	7.12	0	65	6677	292571	43.82	0	209	2.26878038358457
210471	3326	1178	0.35	0	9	3326	104287	31.36	0	55	6.13256687273099
210474	7648	20092	2.63	0	37	7648	279026	36.48	0	94	3.44111107043319
210481	3240	16175	4.99	0	59	3240	111770	34.5	0	113	2.43662468677638
210484	1532	20342	13.28	0	56	1532	192366	125.57	0	192	2.88830482406812
210485	5411	2930	0.54	0	29	5411	185004	34.19	0	71	5.63161125083067
210496	6217	45879	7.38	0	185	6217	247211	39.76	0	276	2.07676508106264
210497	4917	11687	2.38	0	55	4917	144206	29.33	0	57	3.27048363800976
210500	1309	27568	21.06	0	74	1309	84860	64.83	0	146	1.26929618211569
210502	3185	24452	7.68	0	61	3185	132330	41.55	0	105	2.0828103064973
210503	11119	15353	1.38	0	33	11119	357219	32.13	0	96	4.18832085425399
210505	7268	94475	13	0	306	7268	369131	50.79	0	485	1.61317289626173
210515	3061	1651	0.54	0	10	3061	85935	28.07	0	53	5.3470658919098
210524	1499	4966	3.31	0	33	1499	44276	29.54	0	57	2.80490674951832
210541	5497	59553	10.83	0	69	5497	207331	37.72	0	92	1.44743647862752
210542	5829	16250	2.79	0	71	5829	195226	33.49	0	126	3.23253339443828
210550	6345	56325	8.88	0	265	6345	263724	41.56	0	359	1.87370411811485
210551	3129	3572	1.14	0	15	3129	94187	30.1	0	70	4.36979780304307
210554	1289	40	0.03	0	1	1289	26945	20.9	0	47	9.09146477180784
210557	6072	32896	5.42	0	152	6072	252923	41.65	0	217	2.58909178445978
210560	1643	9426	5.74	0	86	1643	66955	40.75	0	93	2.47481746289086
210563	1413	17288	12.23	0	36	1413	95567	67.63	0	120	2.11437899545628
210566	5487	8714	1.59	0	23	5487	172324	31.41	0	75	3.95126531792836
210573	4706	21200	4.5	0	49	4706	165302	35.13	0	103	2.61184671556608
210580	2181	11712	5.37	0	53	2181	53060	24.33	0	74	1.82688237251376
210592	2976	6832	2.3	0	26	2976	104002	34.95	0	62	3.57272673487917
210598	5915	71705	12.12	0	114	5915	265539	44.89	0	201	1.53614444300334
210603	10567	78139	7.39	0	93	10567	439475	41.59	0	131	2.13973046106095
210608	3238	31715	9.79	0	68	3238	120540	37.23	0	100	1.57422489680856
210612	10133	37325	3.68	0	69	10133	382930	37.79	0	131	3.0073668927637
210613	2438	14836	6.09	0	38	2438	87802	36.01	0	87	2.21102351184469
210615	3437	29944	8.71	0	101	3437	124485	36.22	0	125	1.70318196791205
210621	1116	21413	19.19	0	70	1116	95922	85.95	0	212	1.81028297373079
210623	1656	9420	5.69	0	48	1656	62431	37.7	0	81	2.37520401141019
210634	2063	29956	14.52	0	87	2063	111193	53.9	0	157	1.53938386520486
210642	1708	8013	4.69	0	23	1708	44682	26.16	0	41	2.12684275854345
210645	5577	39274	7.04	0	54	5577	206012	36.94	0	107	2.03867657790589
210646	4388	17040	3.88	0	43	4388	185318	42.23	0	138	3.09127973517492
210647	10690	236626	22.14	0	174	10690	684730	64.05	0	327	1.1796833940082
210684	3910	68695	17.57	0	166	3910	211801	54.17	0	228	1.27151994502342
210690	2186	10038	4.59	0	21	2186	63639	29.11	0	64	2.3120888262697
210697	3026	1886	0.62	0	6	3026	80136	26.48	0	52	5.06363114198109
210704	5058	26329	5.21	0	67	5058	207814	41.09	0	139	2.62657209844989
210708	8809	26272	2.98	0	66	8809	307183	34.87	0	118	3.19574217387529
210709	5266	14979	2.84	0	61	5266	197113	37.43	0	147	3.36737225895603
210717	5569	7579	1.36	0	22	5569	162402	29.16	0	61	4.06945220863734
210719	7448	40079	5.38	0	62	7448	291642	39.16	0	143	2.51084273260782
210727	1375	1088	0.79	0	9	1375	51101	37.16	0	71	5.2028940837663
210728	2000	466	0.23	0	5	2000	52575	26.29	0	48	6.48387651612178
210729	7326	30016	4.1	0	45	7326	226190	30.87	0	70	2.55964971367043
210732	4345	72533	16.69	0	241	4345	255381	58.78	0	387	1.46348144984948
210733	5748	110080	19.15	0	123	5748	312364	54.34	0	220	1.1518102189704
210749	7302	78073	10.69	0	70	7302	301871	41.34	0	159	1.5984165812657
210756	1869	18524	9.91	0	61	1869	94971	50.81	0	163	2.00529554717197
210759	1438	2499	1.74	0	10	1438	44288	30.8	0	49	3.79291118529428
210761	2891	42501	14.7	0	137	2891	148631	51.41	0	222	1.45337290258735
210764	1530	104861	68.54	0	269	1530	760422	497.01	0	17755	2.50539682815579
210766	6889	89604	13.01	0	133	6889	323462	46.95	0	248	1.49864424138409
210767	3119	2651	0.85	0	6	3119	109470	35.1	0	85	5.01500442461497
210769	1149	7217	6.28	0	35	1149	33594	29.24	0	46	1.86624689262156
210782	1688	38874	23.03	0	39	1688	110059	65.2	0	100	1.14849759888634
210792	3804	27998	7.36	0	110	3804	146217	38.44	0	183	2.03197071027748
210793	3163	26844	8.49	0	50	3163	130214	41.17	0	93	1.92489703532898
210796	8460	32705	3.87	0	63	8460	326099	38.55	0	125	2.96346543421873
210797	3706	33168	8.95	0	51	3706	158570	42.79	0	96	1.90445413703262
210819	3971	38356	9.66	0	80	3971	175443	44.18	0	147	1.84043837008025
210824	8754	14704	1.68	0	51	8754	313214	35.78	0	78	4.05976029483389
210827	1934	980	0.51	0	4	1934	88178	45.59	0	215	6.12921639745402
210836	2433	13395	5.51	0	45	2433	97486	40.07	0	93	2.50953833142039
210840	2645	735	0.28	0	6	2645	70338	26.59	0	48	6.21645318536081
210842	1326	158	0.12	0	3	1326	41145	31.03	0	70	7.66162552636831
210845	9925	259463	26.14	0	292	9925	717554	72.3	0	418	1.11487655160379
210856	12026	48042	3.99	0	75	12026	461156	38.35	0	131	2.9119059717287
210859	2679	5489	2.05	0	35	2679	86160	32.16	0	92	3.61871163723423
210869	6537	53325	8.16	0	131	6537	259037	39.63	0	195	1.92709195555724
210872	3878	7593	1.96	0	20	3878	109327	28.19	0	61	3.49339796401596
210874	3344	2039	0.61	0	10	3344	97305	29.1	0	56	5.22320614579351
210878	5777	19199	3.32	0	30	5777	207783	35.97	0	77	3.0846790583492
210882	1730	6245	3.61	0	37	1730	37178	21.49	0	62	2.22073478610136
210883	6681	22135	3.31	0	87	6681	237536	35.55	0	116	3.07208648326031
210887	4151	51125	12.32	0	138	4151	183806	44.28	0	174	1.4927930116474
210890	16489	23690	1.44	0	25	16489	607371	36.83	0	87	4.32388072601817
210892	6306	17065	2.71	0	50	6306	228946	36.31	0	158	3.39114221900708
210897	5439	16959	3.12	0	70	5439	202908	37.31	0	75	3.22708447151528
210900	5964	18666	3.13	0	29	5964	252012	42.26	0	133	3.40219825056307
210912	5702	18247	3.2	0	36	5702	194808	34.16	0	70	3.06330421029387
210913	1529	8273	5.41	0	31	1529	68905	45.07	0	152	2.70560699644929
210918	6030	43894	7.28	0	54	6030	236141	39.16	0	141	2.07451045496575
210921	3107	9908	3.19	0	27	3107	109876	35.36	0	93	3.11762999118731
210923	4693	8000	1.7	0	23	4693	141785	30.21	0	74	3.79855957815099
210928	8888	13345	1.5	0	40	8888	283129	31.86	0	93	4.05585190659018
210929	6832	120900	17.7	0	159	6832	329050	48.16	0	189	1.09122607735009
210938	3564	48216	13.53	0	185	3564	173831	48.77	0	289	1.49697217862008
210940	4928	2652	0.54	0	10	4928	149942	30.43	0	64	5.46353116191187
210943	5545	95534	17.23	0	86	5545	293051	52.85	0	176	1.26412081560584
210945	2223	16552	7.45	0	33	2223	50613	22.77	0	63	1.25896200634785
210949	2357	32639	13.85	0	184	2357	103333	43.84	0	239	1.30950186758472
210951	6667	16633	2.49	0	72	6667	243156	36.47	0	149	3.51963259782878
210954	3937	36099	9.17	0	123	3937	125272	31.82	0	156	1.44208024229674
210956	6161	165365	26.84	0	166	6161	477419	77.49	0	299	1.17676551819972
210958	5418	37401	6.9	0	55	5418	191109	35.27	0	84	2.00091335432147
210964	5350	38267	7.15	0	62	5350	240040	44.87	0	117	2.29687608257134
210970	3491	8203	2.35	0	34	3491	140842	40.34	0	153	3.74861846760871
210977	1667	29457	17.67	0	97	1667	116516	69.9	0	241	1.63113046127193
210978	2463	9644	3.92	0	59	2463	97213	39.47	0	135	2.97897100533864
210980	3513	16427	4.68	0	34	3513	103023	29.33	0	91	2.2949366817343
210993	1150	587	0.51	0	3	1150	21473	18.67	0	33	4.84122091581545
211008	4269	2282	0.53	0	8	4269	135484	31.74	0	66	5.55130600383273
211020	14403	261937	18.19	0	256	14403	776239	53.89	0	287	1.21401208929901
211021	1218	1525	1.25	0	8	1218	32055	26.32	0	42	4.0432995346339
211042	5224	13836	2.65	0	43	5224	179277	34.32	0	89	3.34212533360973
211044	5486	25909	4.72	0	70	5486	189678	34.57	0	126	2.5198018844613
211052	4814	10852	2.25	0	36	4814	176743	36.71	0	86	3.67531625344326
211054	5201	19345	3.72	0	67	5201	206443	39.69	0	121	3.06254108145255
211056	2903	10577	3.64	0	41	2903	101826	35.08	0	83	2.91577843780678
211062	4767	26893	5.64	0	49	4767	195379	40.99	0	148	2.50864496779673
211074	4239	55833	13.17	0	80	4239	207903	49.05	0	267	1.54413783641083
211075	4434	31617	7.13	0	47	4434	197422	44.52	0	102	2.28961965645882
211081	1833	18554	10.12	0	50	1833	73435	40.06	0	90	1.63209317667914
211085	2469	11952	4.84	0	37	2469	82545	33.43	0	86	2.43520444790356
211089	9206	47204	5.13	0	109	9206	368792	40.06	0	213	2.6122717357664
211100	3344	23291	6.97	0	34	3344	118219	35.35	0	79	1.98961969938909
211101	3913	19740	5.04	0	42	3913	134982	34.5	0	98	2.42224076861372
211108	4554	4907	1.08	0	13	4554	122191	26.83	0	54	4.2818838826578
211110	7148	59023	8.26	0	187	7148	266678	37.31	0	244	1.82248871895808
211120	3441	14039	4.08	0	27	3441	106569	30.97	0	72	2.57137037126391
211123	10107	82829	8.2	0	159	10107	432127	42.76	0	194	2.02970608377579
211130	3905	60471	15.49	0	164	3905	183257	46.93	0	151	1.24631336179944
211138	3002	7585	2.53	0	29	3002	106577	35.5	0	87	3.45774978014584
211139	4046	79470	19.64	0	254	4046	243870	60.27	0	329	1.2647851807005
211141	2630	19313	7.34	0	93	2630	104875	39.88	0	186	2.08895348711573
211145	2758	17933	6.5	0	37	2758	116970	42.41	0	130	2.35303290524136
211148	11088	12729	1.15	0	35	11088	399785	36.06	0	86	4.61783367604871
211152	5165	95959	18.58	0	171	5165	313622	60.72	0	246	1.35556133459356
211153	3348	3648	1.09	0	24	3348	97234	29.04	0	73	4.38278145877957
211154	23998	115438	4.81	0	123	23998	912958	38.04	0	245	2.63054849265127
211159	6221	39481	6.35	0	100	6221	232263	37.34	0	108	2.20303347612742
211166	3340	134352	40.23	0	231	3340	442745	132.56	0	376	1.36744191015657
211171	2947	47834	16.23	0	59	2947	183165	62.15	0	120	1.58423143695262
211176	4589	22948	5	0	110	4589	153884	33.53	0	204	2.39259252869244
211183	7747	99773	12.88	0	180	7747	358000	46.21	0	240	1.49021254161266
211186	1824	9215	5.05	0	58	1824	69680	38.2	0	145	2.5663573908447
211188	2088	6926	3.32	0	24	2088	90227	43.21	0	103	3.34925012980356
211189	5074	24148	4.76	0	85	5074	167696	33.05	0	102	2.44275683864786
211191	1417	3823	2.7	0	11	1417	51420	36.29	0	65	3.39568078998925
211193	4278	95491	22.32	0	126	4278	248295	58.04	0	159	1.0258505377983
211197	9496	82106	8.65	0	104	9496	379545	39.97	0	159	1.85528558045711
211205	5345	75183	14.07	0	103	5345	281047	52.58	0	169	1.54903185894226
211208	2713	20789	7.66	0	43	2713	100196	36.93	0	73	1.9165170108414
211211	4685	65571	14	0	97	4685	282853	60.37	0	210	1.75554501954114
211214	5913	33933	5.74	0	106	5913	206504	34.92	0	176	2.2520709625145
211215	5807	24325	4.19	0	69	5807	205279	35.35	0	122	2.72382811155816
211219	4079	86396	21.18	0	153	4079	229968	56.38	0	210	1.05962093413883
211223	5685	64856	11.41	0	69	5685	263731	46.39	0	149	1.6706551001219
211228	1825	2370	1.3	0	17	1825	45248	24.79	0	49	3.90031478861901
211236	9498	63477	6.68	0	137	9498	392478	41.32	0	249	2.27606029195175
211237	7209	8102	1.12	0	16	7209	265303	36.8	0	61	4.68527517444752
211247	3096	6595	2.13	0	22	3096	105075	33.94	0	81	3.64120127487757
211249	4790	45827	9.57	0	53	4790	260904	54.47	0	168	2.15601108291516
211250	10424	74274	7.13	0	52	10424	436277	41.85	0	120	2.20039368655456
211253	3130	11393	3.64	0	32	3130	105733	33.78	0	88	2.86129901816344
211256	5983	9571	1.6	0	24	5983	198537	33.18	0	58	4.02131012162925
211257	3635	12273	3.38	0	23	3635	103267	28.41	0	61	2.7184437254681
211259	1853	10716	5.78	0	65	1853	68227	36.82	0	124	2.31848827440997
211260	1130	2006	1.78	0	9	1130	32436	28.7	0	54	3.6582416361574
211261	2727	13570	4.98	0	37	2727	84916	31.14	0	90	2.2916913425717
211262	4675	27708	5.93	0	49	4675	168937	36.14	0	93	2.25463254187934
211263	2233	4028	1.8	0	25	2233	86805	38.87	0	80	4.07972834157027
211267	8892	193685	21.78	0	174	8892	532261	59.86	0	245	1.10572837034194
211280	2437	7238	2.97	0	30	2437	77728	31.89	0	53	3.07170930701224
211288	2189	6410	2.93	0	42	2189	73971	33.79	0	69	3.1747638263023
211290	1079	5665	5.25	0	19	1079	63443	58.8	0	160	3.13256687273099
211291	3921	63551	16.21	0	253	3921	182831	46.63	0	254	1.1715143843831
211299	3001	96221	32.06	0	113	3001	317971	105.96	0	299	1.37181346377582
211304	5200	12747	2.45	0	26	5200	153052	29.43	0	62	3.23357393349857
211306	5712	3058	0.54	0	6	5712	190034	33.27	0	68	5.59225869428014
211315	2693	12564	4.67	0	77	2693	103082	38.28	0	124	2.68223642033711
211316	1264	1255	0.99	0	6	1264	32172	25.45	0	41	4.3312333664442
211319	11243	71474	6.36	0	134	11243	462458	41.13	0	269	2.34023244677677
211320	8308	52846	6.36	0	46	8308	324959	39.11	0	130	2.26757891100934
211335	9748	109866	11.27	0	97	9748	464257	47.63	0	248	1.72652307875255
211339	6157	9405	1.53	0	36	6157	204555	33.22	0	78	4.08758856083047
211343	1695	1321	0.78	0	9	1695	64180	37.86	0	68	5.2481965224022
211348	7804	66122	8.47	0	72	7804	310431	39.78	0	103	1.87874944706229
211350	1448	302	0.21	0	2	1448	41276	28.51	0	64	6.73207494671994
211354	5460	116576	21.35	0	196	5460	330221	60.48	0	313	1.14936211527397
211360	8217	178843	21.76	0	498	8217	457046	55.62	0	682	1.00106523365709
211361	1035	3453	3.34	0	14	1035	26644	25.74	0	45	2.5932320913074
211372	5687	43148	7.59	0	150	5687	255601	44.94	0	233	2.21296837932519
211374	6265	20364	3.25	0	35	6265	197616	31.54	0	84	2.92581108243544
211375	7176	108997	15.19	0	161	7176	327917	45.7	0	181	1.2362123410041
211380	1688	2281	1.35	0	16	1688	57949	34.33	0	72	4.31557859046717
211385	4653	79771	17.14	0	124	4653	288646	62.03	0	293	1.50273906102
211387	11699	198630	16.98	0	184	11699	589126	50.36	0	212	1.21558186972672
211394	3620	13547	3.74	0	34	3620	138757	38.33	0	138	3.00450386847363
211399	7674	18147	2.36	0	35	7674	324252	42.25	0	124	3.80923262225581
211402	11005	73124	6.64	0	135	11005	400141	36.36	0	146	2.10023709840793
211403	5141	56488	10.99	0	123	5141	169150	32.9	0	83	1.22903624323412
